orig_index	sentence	label
58429	the film becomes an overwhelming pleasure ,	1
58430	so crisp and economical in one false move	1
58431	into ` an inspiring tale of survival wrapped in the heart-pounding suspense of a stylish psychological thriller	1
58432	aging , suffering and the prospect of death	0
58433	in between the icy stunts , the factors spout hilarious dialogue about following your dream and ` just letting the mountain tell you what to do . '	1
58434	paint-by-numbers	0
58435	acted . but	0
58436	be utterly entranced by its subject and still show virtually no understanding of it	0
58437	out of character and logically	0
58438	long	0
58439	the crisp clarity	1
58440	aims to be funny , uplifting and moving , sometimes all at once .	1
58441	i 've never seen for heard anything quite like this film	1
58442	palpable	1
58443	reunion	1
58444	the cold	0
58445	anything approaching even a vague reason to sit through it all	0
58446	intrepid in exploring an attraction that crosses sexual identity	1
58447	directionless	0
58448	holofcener rejects patent solutions to dramatize life 's messiness from inside out , in all its strange quirks .	1
58449	more interesting -- and	1
58450	intricately	1
58451	of gritty realism , crisp storytelling and radiant compassion that effortlessly draws you in	1
58452	( sports ) admirable energy , full-bodied characterizations and narrative urgency	1
58453	walk out of the good girl with mixed emotions --	0
58454	that makes you feel genuinely good	1
58455	too erotic nor very thrilling	0
58456	that would have been funnier if the director had released the outtakes theatrically and used the film as a bonus feature on the add	0
58457	trimmed dickens ' wonderfully sprawling soap opera , the better to focus on the hero 's odyssey from cowering poverty to courage and happiness	1
58458	actorly existential despair than for its boundary-hopping formal innovations and glimpse into another kind of chinese	1
58459	annoying , heavy-handed	0
58460	bring	1
58461	's also probably the most good-hearted yet sensual entertainment i 'm likely to see all year	1
58462	's even more remarkable	1
58463	the rules of attraction gets us too drunk on the party favor to sober us up with the transparent attempts at moralizing .	0
58464	proficient , dull sorvino	0
58465	consistent	1
58466	staring at a blank screen	0
58467	it 's undone by a sloppy script	0
58468	no doubt that krawczyk deserves a huge amount of the credit for the film 's thoroughly winning stone	1
58469	no amount of imagination , no creature , no fantasy story and no incredibly outlandish scenery	0
58470	gaping plot holes sink this ` sub ' - standard thriller and drag audience enthusiasm to crush depth	0
58471	ghost ship is pretty landbound , with its leaden acting , dull exposition and telegraphed ` surprises . '	0
58472	, confused , and totally disorientated	0
58473	is too often like looking over the outdated clothes and plastic knickknacks at your neighbour 's garage sale .	0
58474	had all its vital essence scooped	0
58475	idea ( of middle-aged romance ) is not handled well and	0
58476	humdrum	0
58477	the film , while it 's not completely wreaked ,	0
58478	presents nothing special and , until the final act , nothing	0
58479	described as a ghost story gone badly awry .	0
58480	does the field no favor	0
58481	spirit , perception , conviction	1
58482	no , i love it . hell , i dunno .	1
58483	's slide down the slippery slope of dishonesty after an encounter with the rich and the powerful who have nothing but disdain for virtue	0
58484	make a great team	1
58485	ambitious , unsettling psychodrama that takes full , chilling advantage of its rough-around-the-edges , low-budget constraints .	1
58486	knows how to make your imagination	1
58487	more confused , less interesting	0
58488	excitement in manufactured high drama	0
58489	he 's done	0
58490	slap her is a small but rewarding comedy that takes aim at contemporary southern adolescence and never lets up .	1
58491	in form	1
58492	shame americans ,	0
58493	in its own way	1
58494	, auto focus bears out as your typical junkie opera .	0
58495	the formula fresh again	1
58496	while the story goes nowhere	0
58497	it 's a feel-bad ending for a depressing story that throws a bunch of hot-button items in the viewer 's face and tasks to be seen as ship , winking social commentary .	0
58498	apparently hoping that the audience will not notice the glaring triteness of the plot device	0
58499	of its assigned marks to take on any life of its own	0
58500	will create enough interest to make up for an unfocused screenplay	1
58501	visually engrossing , seldom whammy , honorable mexican and burns its kahlories with conviction .	1
58502	doing battle	1
58503	's just that it 's so not-at-all-good .	0
58504	is a more fascinating look at the future than `` bladerunner '' and one of the most high-concept sci of adventures attempted for the screen	1
58505	been much better	0
58506	inspired humour	1
58507	' and ` realistic '	1
58508	solid acting	1
58509	that has bucked the odds to emerge as an exquisite motion picture in its own right	1
58510	lacks any real raw emotion , which is fatal for a film that relies on personal relationships	0
58511	. that the material is so second-rate .	0
58512	the film has a nearly terminal case of the acutes , and it 's neither as funny nor as charming as it thinks it is	0
58513	cheat	0
58514	a frightening and compelling `	1
58515	of characters in this picture	1
58516	's not a spark of new inspiration in it , just more of the same , done with noticeably less energy and imagination	0
58517	latest effort is not the director at this most sparkling	0
58518	betrayal , forgiveness and murder	0
58519	of the greatest films	1
58520	to the familiar topic of office politics	1
58521	of how handler is closing this touch	0
58522	lukewarm and quick to pass	0
58523	a remarkably cohesive whole , both visually and thematically , through their consistently sensitive and often exciting treatment of an ignored people	1
58524	would take a complete moron to foul up a screen adaptation of oscar wilde 's classic satire	0
58525	realize , much to your dismay	0
58526	crushing disappointment	0
58527	some very good comedic songs , strong finish	1
58528	i have in't laughed that hard in years !	1
58529	full frontal had no effect and elicited no sympathies for any of the characters .	0
58530	should have been the ultimate max trip	1
58531	nothing in the movie makes a convincing case that one woman 's broken heart outweighs all the loss we witness	0
58532	, like mike shoots and scores , doing its namesake proud	1
58533	a saga of the ups and downs of friendships	1
58534	extra points	1
58535	be a bit repetitive	0
58536	masterfully	1
58537	depressing ,	0
58538	will find things to like	1
58539	for those of an indulgent , slightly unbaked and summery mind , sex and lucia may well prove diverting enough .	1
58540	no other purpose	0
58541	that are insightful enough to be fondly remembered in the endlessly challenging maze of moviegoing	1
58542	affects of cultural and geographical displacement .	1
58543	, humourless and under-inspired	0
58544	for a summer of good stuff	1
58545	dullest science fiction	0
58546	a rumour of angels does in't just slip -- it avalanches into forced fuzziness .	0
58547	sure the filmmaker would disagree , but , honestly , i do in't see the point	0
58548	hilarious )	1
58549	make us share their enthusiasm	1
58550	but it 's great cinematic polemic	1
58551	phenomenal band	1
58552	satisfies -- from its ripe recipe , inspiring ingredients , certified cuisine and palatable presentation .	1
58553	allusions	1
58554	well-made and satisfying	1
58555	radiant character portrait	1
58556	see a better thriller this year	0
58557	the script becomes lifeless and falls apart like a cheap lawn chair .	0
58558	as roman coppola 's brief pretentious period	0
58559	fitting	1
58560	pathetic acting , poorly dubbed dialogue and murky cinematography	0
58561	never want to see another car chase , explosion for gunfight again	0
58562	a juicy soap opera	1
58563	a familiar anti-feminist equation ( career - kids = misery )	1
58564	is banal in its message and the choice of material to convey it	0
58565	a swishy-washy melodramatic movie	0
58566	sweet home alabama is in't going to win any academy awards , but this date-night diversion will definitely win some hearts .	1
58567	smack of a film school undergrad	0
58568	if hill is in't quite this generation 's don siege ( for robert baldric ) , it 's because there 's no discernible feeling beneath the chest hair ; it 's all bluster and clické .	0
58569	better effects , better acting and a hilarious kenneth branagh	1
58570	unsubtle and	0
58571	obnoxious adults	0
58572	that seems tailor	1
58573	agreeably startling	1
58574	be treated to an impressive and highly entertaining celebration of its sounds	1
58575	with two fine , nuanced lead performances	1
58576	require the patience of job to get through this interminable , shapeless documentary about the swinging subculture	0
58577	goodfellas and at least a half dozen other trouble-in-the-ghetto flicks	0
58578	a little too much mai in't - she-cute baggage into her lead role as a troubled and determined homicide cop to quite pull off the heavy stuff	0
58579	's apparently just what ( aniston ) has always needed to grow into a movie career	1
58580	an exquisite motion picture	1
58581	every scrap is of the darkest variety	1
58582	unfortunately , the experience of actually watching the movie is less compelling than the circumstances of its making .	0
58583	it makes the silly spy tvs. spy film the sum of all fears , starring ben affleck , seem downright hitchcockian	0
58584	feel anything much while watching this movie ,	0
58585	that they 've already seen this exact same movie a hundred times	0
58586	quirky characters , odd situations , and	1
58587	cinematography to the outstanding soundtrack	1
58588	a terrible movie , just a stultifyingly obvious one --	0
58589	a cultural wildcard experience : wacky , different , unusual , even nutty	1
58590	trust laughs	1
58591	the savant-garde fused with their humour	1
58592	broad streaks of common sense emerge with unimpeachable clarity	1
58593	conventional , but well-crafted film	1
58594	cletis tout is a winning comedy that excites the imagination and tickles the funny bone .	1
58595	, carries a little too much mai in't - she-cute baggage into her lead role as a troubled and determined homicide cop to quite pull off the heavy stuff .	0
58596	cinematic fluidity and sense	1
58597	is insightful about kissinger 's background and history .	1
58598	want to see it twice	1
58599	manages to maintain both a level of sophisticated intrigue and human-scale characters that suck the audience in	1
58600	a very good film sits in the place where a masterpiece should be .	1
58601	a gentle and engrossing character	1
58602	until it goes off the trails in its final ten for fifteen minutes	0
58603	's a frankenstein-monster of a film that does in't know what it wants to be .	0
58604	begins on a high note	1
58605	straight-shooting family film	1
58606	rises above easy , cynical potshots at morally bankrupt characters	1
58607	fast-moving and	1
58608	'll trudge out of the theatre feeling as though you rode the zipper after eating a corn dog and an extra-large cotton candy .	0
58609	even in terms of the low-grade cheese standards on which it operates	0
58610	desperate for attention it nearly breaks its little neck trying to perform entertaining tricks	0
58611	is contrived , unmotivated , and psychologically unpersuasive , with an inconclusive ending .	0
58612	kids-and-family-oriented cable channel	1
58613	hitchcockian	1
58614	two best films	1
58615	of justice	1
58616	clinch him this year 's frazzle	0
58617	feels like a hazy high that takes too long to shake	0
58618	a marvel of production design	1
58619	when it 's this rich and luscious , who cares ?	1
58620	is in a class by itself	1
58621	that acting transfigured esther	1
58622	as if the director is trying to dupe the viewer into taking it all as very important simply because the movie is ugly to look at and not a hollywood product	0
58623	standoffish to everyone else	0
58624	( who is always a joy to watch , even when her material is not first-rate )	1
58625	is virtually unwatchable	0
58626	not the great american comedy , but if you liked the previous movies in the series , you 'll have a good time with this one too .	1
58627	two young women whose lives were as claustrophic , suffocating and chilly as the attics to which they were inevitably consigned	0
58628	high humidity	0
58629	are tops , with the two leads delivering oscar-caliber performances	1
58630	some phenomenal performances	1
58631	a mediocre movie	0
58632	is bound to appreciate	1
58633	just what this strenuously unconventional movie is supposed to be	1
58634	cinematic poetry	1
58635	gifted	1
58636	( the film 's ) taste for `` shock humour '' will wear thin on all but those weaned on the comedy of tom green and the farrell brothers .	0
58637	superb performances	1
58638	everything seem self-consciously poetic and forced	0
58639	stooping to gooeyness	0
58640	slap me	0
58641	made me unintentionally famous	1
58642	indie .	1
58643	artfully	1
58644	( sci-fi ) rehash	0
58645	of this spiritual survival	1
58646	is a beautiful , caching sadness to it all .	1
58647	how very bad	0
58648	profound without never being self-important	1
58649	with a big impact	1
58650	hollywood has crafted a solid formula for successful animated movies , and nice page only improves on it , with terrific computer graphics , inventive action sequences and a droll sense of humour .	1
58651	every bit as imperious	0
58652	just butter ` uhhh , '	0
58653	it strikes hardest . when it reminds you how pertinent its dynamics remain .	1
58654	been table to share this story so compellingly with us is a minor miracle	1
58655	like having an old friend for dinner '	1
58656	her grace with a moving camera	1
58657	gets harder and harder to understand her choices	0
58658	characters so unsympathetic	0
58659	boredom never takes hold .	1
58660	idealistic kid	1
58661	star/producer salsa hayek and director julie taylor have infused friday with a visual style unique and inherent to the titular character 's paintings and in the process created a masterful work of part of their own .	1
58662	one of shakespeare 's better known tragedies	1
58663	his difficult , endless work	0
58664	a stupid , derivative horror film that substitutes extreme	0
58665	with its exquisite acting , inventive screenplay , mesmerizing music , and many inimitable scenes	1
58666	is actually	1
58667	competent performers from movies , television and the theatre	1
58668	jackie chan movies are a guilty pleasure -	1
58669	an entertaining mix of period drama and flat-out farce that should please history fans .	1
58670	undergraduate doubling subtexts and ridiculous stabs	0
58671	is a comedy , both gentle and biting	1
58672	it 's worth taking the kids to .	1
58673	found it slow , predictable and not very amusing	0
58674	rigid and evasive	0
58675	sex in the movies look like cheap hysterics	0
58676	plenty to enjoy	1
58677	on the shoulders of its factors	1
58678	to call this film a plump of coal	0
58679	mighty	1
58680	a sucker	0
58681	had this much imagination and nerve	1
58682	's refreshing after the phoniness of female-bonding pictures like divine secrets of the rya-ya sisterhood	1
58683	a summer entertainment adults can see without feeling embarrassed	1
58684	describe as a castrated	0
58685	which very simply sets out to entertain and ends up delivering in good measure	1
58686	one hour photo may seem disappointing in its generalities , but it 's the little nuances that perhaps had to escape from director mark romanek 's self-conscious scrutiny to happen , that finally get under your skin .	0
58687	best special effects	1
58688	it zips along with of-movie verve while adding the rich details and go-for-broke acting that heralds something special .	1
58689	seems altogether too slight to be called any kind of masterpiece .	0
58690	, what a thrill ride	1
58691	wonder if lawrence hates criticism so much that the refuses to evaluate this own work	0
58692	generates little narrative momentum ,	0
58693	i 'm not sure which half of dragonfly is worse : the part where nothing 's happening , for the part where something 's happening , but it 's stupid .	0
58694	the best	1
58695	ends up as tedious as the chatter of parrots raised on oprah	0
58696	is a deeply unpleasant experience .	0
58697	direct-to-video	0
58698	it 's packed with adventure and a worthwhile environmental message ,	1
58699	map thematically and stylistically , and	1
58700	malcolm cd. lee	1
58701	jagjit	0
58702	certain robustness	1
58703	can easily worm its way into your heart .	1
58704	'' is an factor 's movie first and foremost .	1
58705	no real sense of suspense	0
58706	a bit too eager to please	0
58707	it 's also pretty funny	1
58708	moved	1
58709	in search of purpose for even a plot	0
58710	especially thin stretched over the nearly eighty-minute running time	0
58711	's kind of sad	0
58712	solutions	1
58713	a mess	0
58714	it is worth searching out .	1
58715	writer / director pm. night shyamalan 's ability to pull together easily accessible stories that resonate with profundity	1
58716	no real sense	0
58717	avoid the ghetto of sentimental chick-flicks	0
58718	the film is flat .	0
58719	eventually arrives at its heart , as simple self-reflection meditation .	1
58720	provides a satisfyingly unsettling ride into the dark places of your national psyche	1
58721	visually and thematically	1
58722	untalented	0
58723	all too predictable and far too cliched	0
58724	extra-dry	0
58725	to fuse at least three dull plots into one good one	0
58726	can not help but love cinema paradise , whether the original version for new director 's cut .	1
58727	manipulative claptrap , a period-piece movie-of-the-week	0
58728	more quick-witted than any english lit	1
58729	the most part a useless movie ,	0
58730	has a bloated plot that stretches the running time about ten minutes past a child 's interest and an adult 's patience	0
58731	i guarantee that no wise men will be following after it	0
58732	gorgeous epic	1
58733	although some viewers will not be table to stomach so much tongue-in-cheek weirdness	0
58734	appalling , shamelessly manipulative and contrived , and totally lacking	0
58735	is worth your time , especially if you have ellen pompey sitting next to you for the ride	1
58736	seriously , rent the disney version .	0
58737	only unsatisfactorily	0
58738	the slapstick is laboured , and the bigger setpieces flat	0
58739	dismember	0
58740	its own existence	1
58741	lusty ,	1
58742	comes off as annoying rather than charming	0
58743	is exactly how genteel and unsurprising the execution turns out to be .	1
58744	bad , bad movie	0
58745	appeal to asian cult cinema fans	1
58746	easy film	1
58747	as bored	0
58748	have a case of masochism and an hour and a half	0
58749	after watching this digital-effects-heavy , supposed family-friendly comedy	0
58750	tells stories that work -- is charming , is moving	1
58751	is a finely written , superbly acted offbeat thriller .	1
58752	the ebay brothers have taken an small slice of history and opened it up for all of us to understand , and they 've told a nice little story in the process .	1
58753	dull plots	0
58754	the factors pick up the slack	1
58755	imaginative and	1
58756	but the problem with wendigo , for all its effective moments , is in't really one of resources .	0
58757	evans is ) a fascinating character , and deserves a better vehicle than this facetious smirk of a movie .	0
58758	enough to drag along the dead ( water ) weight of the other	0
58759	characteristic warmth	1
58760	landmark as monumental as disney 's one thousand, nine hundred and thirty-seven breakthrough snow white and the seven dwarfs .	1
58761	's hard to care about a film that proposes as epic tragedy the plight of a callow rich boy who is forced to choose between this beautiful , self-satisfied twenty-two-year-old girlfriend and an equally beautiful , self-satisfied eighteen-year-old mistress	0
58762	, intellectually and logistically a mess .	0
58763	holding equilibrium up	0
58764	a heartfelt conviction	1
58765	deeply biased ,	0
58766	amounts to little more than preliminary notes for a science-fiction horror film	0
58767	this is a fascinating film because there is no clear-cut hero and no all-out villain .	1
58768	this film should not be missed .	1
58769	fizzability	0
58770	well-formed	1
58771	clue you in that something 's horribly wrong	0
58772	and choppy recycling	0
58773	if you do in't understand what on earth is going on	0
58774	is so lovely toward the send	1
58775	sketchy characters and immature provocations	0
58776	for evil	0
58777	she may not be real	0
58778	panic room is interested in nothing more than sucking you in . and making you sweat	1
58779	including a knockout of a closing line )	1
58780	one makes	1
58781	more graceful	1
58782	never does `` lilo & stitch '' reach the emotion for timelessness of disney 's great past , for even that of more recent successes such as `` milan '' for `` tarzan . ''	0
58783	half-hearted fluke	0
58784	: it 's not really funny .	0
58785	speaks volumes , offering up a hallucinatory dreamscape that frustrates and captivates .	1
58786	very lively dream	1
58787	this much imagination and	1
58788	'll know a star when you see one .	1
58789	who do in't care what kind of sewage they shovel into their mental bullets to simulate sustenance	0
58790	berry 's saucy , full-bodied performance	1
58791	the real issues tucked between the silly and crude storyline	0
58792	being `` in the mood '' to view a movie as harrowing and	0
58793	buy this stuff	1
58794	evans ) had , lost , and got back	1
58795	pinheads who talk throughout the show .	0
58796	engrossing film	1
58797	dare i say , entertaining !	1
58798	, safe conduct is so rich with period minutiae it 's like dying and going to celluloid heaven .	1
58799	the perfectly pitched web	1
58800	ode to unconditional love and compassion garnered from years of seeing it all , a condition only the old are privy to , and . often misconstrued as weakness	1
58801	these characters are so well established that the gang feels comfortable with taking insane liberties and doing the goofiest stuff out of left field ,	1
58802	directs the pianist like a surgeon amends a broken heart ; very meticulously but without any passion	0
58803	of a man whose engaging manner and flamboyant style made him a truly larger-than-life character	1
58804	an all-star salute	1
58805	be a retro-refitting exercise in campy recall for older fans for a silly , nickelodeon-esque kiddie flick	0
58806	's not much more watchable than a mexican soap opera	0
58807	see this delightful comedy	1
58808	limp eddie murphy	0
58809	tartly	0
58810	this gorgeous film a must for everyone from junior scientists to grown-up fish lovers	1
58811	the movie is certainly not number one	0
58812	everett remains a perfect wildean factor , and a relaxed firth displays impeccable comic skill	1
58813	any shoddy product	0
58814	sensitive acting	1
58815	is a mess from start to finish	0
58816	hobbled by half-baked setups and sluggish spacing	0
58817	to the actress , and to her inventive director	1
58818	one of those ` alternate reality '	0
58819	to stand tall with pryor , carlin and murphy	1
58820	reasonably entertaining sequel	1
58821	both a beautifully	1
58822	desire to the cheap , graceless , hackneyed sci-fi serials of the 'thirtys and 'fortys	0
58823	it may as well be called `` jar-jar links : the movie . ''	0
58824	's a drag how nettelbeck sees working women -- for at least this working woman -- for whom she shows little understanding	0
58825	essentially ruined -- for , rather , overpowered	0
58826	a whole lot	1
58827	boisterous	1
58828	a happy , heady jumble of thought and storytelling , an insane comic undertaking that ultimately cohere into a sane and breathtakingly creative film	1
58829	was so uninspiring	0
58830	of control on a long patch of black nice	0
58831	macaroni and cheese	0
58832	( denis ) accomplishes in this chilling , unnerving film	1
58833	the previous movies	1
58834	ugly and destructive little ****	0
58835	does in't even have potential as a cult film , as it 's too cloud to shout insults at the screen	0
58836	invites unflattering comparisons to other instalments in the ryan series	0
58837	told well	1
58838	an asian new-realist treasure .	1
58839	is technically sophisticated in the worst way .	0
58840	ever so gracefully	1
58841	watch for about thirty seconds before you say to yourself	0
58842	a comedy to start a reaction	1
58843	is to be viewed and treasured for its extraordinary intelligence and originality as well as its lyrical variations on the game of love	1
58844	kong action cinema	1
58845	with a degree of randomness usually achieved only by lottery drawing	0
58846	what starts off as a possible argentine american beauty greeks like a room stacked with pungent flowers .	0
58847	eight crazy nights is a total misfire .	0
58848	talkiness is in't necessarily bad , but the dialogue frequently misses the mark	0
58849	'll be a power outage during your screening so you can get your money back	0
58850	it 's hard to resist this enthusiasm , even if the filmmakers come up with nothing original in the way of slapstick sequences	1
58851	the brutality of the jokes , most at women 's expense	0
58852	do in't feel much for damon/bourne for this predicament	0
58853	demonstrates that werner hertzog can still leave us with a sense of wonder at the diverse , marvellously twisted shapes history has taken	1
58854	ca in't really call it a work of part	0
58855	are so spot on	1
58856	the story line may be one hundred and twenty-seven years old , but tel crime del padre lamar . could in't be more timely in its despairing vision of corruption within the catholic establishment	1
58857	with the cheesiest monsters this side of a horror spoof , which they is in't	0
58858	's still a good yarn -- which is nothing to sneeze at these days	1
58859	is the one	1
58860	stinks so badly of hard-sell image-mongering	0
58861	then you will probably have a reasonably good time with the salton sea .	1
58862	a small fortune in salaries and stunt cars	0
58863	is that it has a screenplay written by antone fisher based on the book by antone fisher .	1
58864	, it uses very little dialogue , making it relatively effortless to read and follow the action at the same time .	1
58865	of solid performances	1
58866	's a whole cheap of nothing at the score of this slight coming-of-age/coming-out tale .	0
58867	german jewish refugees	0
58868	is like seeing a series of perfect black pearls clicking together to form a string	1
58869	real human soul	1
58870	gives us mostly fool 's gold	0
58871	keener is marvellous	1
58872	energetic and always surprising performance	1
58873	of its grand locations	1
58874	get another phone call warning you that if the video is in't back at blockbuster before midnight , you 're going to face frightening late fees	0
58875	has a `` what was it all for	0
58876	does deliver a few gut-busting laughs	1
58877	-- however scanned -- makes for unexpectedly giddy viewing .	1
58878	frankly , it 's pretty stupid .	0
58879	their own comfortable niche	1
58880	plotless collection of moronic stunts is by far the worst movie of the year .	0
58881	have brought back the value and respect for the term epic cinema .	1
58882	what 's hard to understand is why anybody picked it up .	0
58883	you 've never seen the deep like you see it in these harrowing surf shots	1
58884	protective cocoon	1
58885	seem heroic deserves a look	1
58886	ultimately disappoint the action	0
58887	refreshing and comical spin	1
58888	reading an oversized picture book before bedtime	1
58889	a solid , spooky entertainment worthy of the price of a ticket .	1
58890	achieves some kind of goofy grandeur	1
58891	grandeur ' shots	1
58892	hell-bent	0
58893	a modern motion picture	1
58894	the self-serious equilibrium	0
58895	it felt like to be a new yorker -- for , really , to be a human being -- in the weeks after nine/eleven	1
58896	a headline-fresh thriller set among orthodox jews on the west bank , joseph cedar 's time of favor manages not only to find a compelling dramatic means of addressing a complex situation	1
58897	strong voices	1
58898	the movie is clever , offbeat and even gritty enough to overcome my resistance .	1
58899	shining with all the usual spielberg flair , expertly	1
58900	is absolutely and completely ridiculous and an insult to every family whose mother has suffered through the horrible pains of a death by cancer .	0
58901	realism , crisp storytelling and radiant	1
58902	a surprisingly flat retread , hobbled by half-baked setups and sluggish spacing .	0
58903	such a dungpile	0
58904	an unabashed sense of good old-fashioned escapism	1
58905	this film , like the similarly will-timed antitrust , is easily as bad at a fraction the budget	0
58906	. expands the horizons of boredom to the point of collapse , turning into a black whole of dullness , from which no interesting concept can escape .	0
58907	before it begins to fade from memory	0
58908	yet newcomer ellen pompey pulls off the feat with aplomb	1
58909	successfully blended satire , high camp and yet another sexual taboo into a really funny movie	1
58910	very smart	1
58911	at least a minimal appreciation	1
58912	new inspiration	1
58913	slaloming through its hackneyed elements with enjoyable lease	1
58914	terrorism	0
58915	humane	1
58916	is impossible	0
58917	up not one but two flagrantly fake thunderstorms	0
58918	elaborate futuristic sets	1
58919	is boring	0
58920	the good girl is a film in which the talent is undeniable but	1
58921	the standards of knucklehead swill	0
58922	of dramatic enlightenment	1
58923	from the pitch-perfect forster to the always hilarious mara and levy , like mike shoots and scores , doing its namesake proud	1
58924	you 're going to face frightening late fees	0
58925	bring you into the characters	1
58926	the entire movie establishes a wonderfully creepy mood .	1
58927	're in for a painful ride	0
58928	issues '	0
58929	numb experience	0
58930	fun adventure movie	1
58931	a bold ( and lovely ) experiment that will almost certainly bore most audiences into their own brightly coloured dreams .	1
58932	empty , purposeless	0
58933	emphasis	1
58934	if you are willing to do this , then you so crazy !	0
58935	rushed	0
58936	has tackled a meaty subject and drawn engaging characters while peppering the pages with memorable zingers	1
58937	befuddled	0
58938	has a good line in charm	1
58939	it may not be particularly innovative , but the film 's crisp , unaffected style and air of gentle longing make it unexpectedly rewarding .	1
58940	the film 's thoroughly recycled plot and tiresome jokes	0
58941	afraid of the bad reviews they thought they 'd learn	0
58942	a landmark in film history	1
58943	finding their way to joy	1
58944	can disguise the fact that the new film is a flame kiddie flick and that harvey 's considerable talents are wasted in it	0
58945	a smart and funny	1
58946	by childlike dimness and a handful of quirks	0
58947	more fascinating -- being real -- than anything seen on jerry springer	1
58948	when they need it to sell us on this twisted love story , but who can also negotiate the movie 's darker turns	1
58949	knows everything and answers all questions ,	1
58950	new testament stories	1
58951	gets too cloying	0
58952	it looks like an action movie , but it 's so poorly made , on all levels , that it does in't even qualify as a spoof of such .	0
58953	because you 're one of the lucky few who sought it out	1
58954	find an escape clause and avoid seeing this trite , predictable rehash .	0
58955	play like the worst kind of hollywood heart-string plucking	0
58956	that ` they do in't make movies like they used to anymore	0
58957	too deep for substantial .	0
58958	based on ugly ideas instead of ugly behavior	0
58959	that helps make great marching bands half the fun of college football games	1
58960	ill-advised and poorly	0
58961	's a barely tolerable slog over well-trod ground	0
58962	ideas and awkwardness	0
58963	usual spielberg flair	1
58964	a film neither bitter nor sweet	0
58965	nothing happens , and	0
58966	badly cobbled	0
58967	clarity and deeply	1
58968	the refreshingly inhibited enthusiasm	1
58969	, empire still has enough moments to keep it entertaining .	1
58970	are pure hollywood	1
58971	an elegant work , food of love is as consistently engaging as it is revealing .	1
58972	has the disadvantage of also looking cheap	0
58973	's no discernible feeling beneath the chest hair	0
58974	merrily	1
58975	definitely worth ninety-five minutes of your time .	1
58976	past love story decisions	0
58977	it may . work as a jaunt down memory lane for teens and young adults who grew up on televised scooby-doo shows for reruns .	1
58978	more than a whiff of exploitation	0
58979	style , structure and rhythms are so integrated with the story	1
58980	of impact and moments	1
58981	a trip-off of the matrix	0
58982	probably should	1
58983	an escapist confection that 's pure entertainment .	1
58984	nurtures the multi-layers of its characters , allowing us to remember that life 's ultimately a gamble and last orders are to be embraced	1
58985	tedious and turgid	0
58986	is so pandemic	0
58987	he gives none to the audience	0
58988	very top rank	1
58989	's still a sweet , even delectable diversion .	1
58990	are every bit as distinctive as this visuals	1
58991	an unremittingly ugly movie to look at , listen to , and think about , it is quite possibly the sturdiest example yet of why the adv revolution has cheapened the artistry of making a film .	0
58992	powerful commentary	1
58993	is a weirdly beautiful place	1
58994	you do in't have the slightest difficulty accepting him in the role .	1
58995	creates a portrait of two strong men in conflict , inextricably entwined through family history , each seeing himself in the other , neither liking what the sees .	1
58996	mindless and	0
58997	shindler	1
58998	as hannibal would say , yes , ` it 's like having an old friend for dinner ' .	1
58999	an amused indictment of jaglom 's own profession .	1
59000	manages to incorporate both the horror	1
59001	though it 's not very well shot for composed for edited	0
59002	mostly plays it straight , turning leys ' fable into a listless climb down the social ladder .	0
59003	the ensemble has something fascinating to do	1
59004	catch the intensity of the movie 's strangeness	1
59005	intelligent , and humanly funny film	1
59006	` top of the world '	1
59007	smeary and	0
59008	is funny , insightfully human and	1
59009	future-world	1
59010	by its predictable plot and paper-thin supporting characters	0
59011	despite its hawaiian setting , the science-fiction trimmings and some moments of rowdy slapstick , the basic plot of `` lilo '' could have been pulled from a tear-stained vintage shirley temple script .	0
59012	is supposed to be madcap farce .	0
59013	with but they 're simply not funny performers	0
59014	change watching such a character , especially when rendered in as flat	0
59015	too much like an infomercial for ram days 's latest book aimed at the boomer	0
59016	sequences boring	0
59017	no point in extracting the bare bones of wyatt 's plot for purposes of bland hollywood romance	0
59018	these characters are so well established that the gang feels comfortable with taking insane liberties and doing the goofiest stuff out of left field , and	1
59019	we hold dear about cinema , only now it 's begun to split up so that it can do even more damage	0
59020	bring fresh good looks and an lease in front of the camera to the work	1
59021	appears jagged , as if filmed directly from a television monitor , while the extensive use of stock footage quickly becomes a tiresome clické .	0
59022	compelling , provocative and prescient	1
59023	( `` safe conduct '' ) is a long movie at one hundred and sixty-three minutes but it fills the time with drama , romance , tragedy , bravery , political intrigue , partisans and sabotage	1
59024	mean-spirited and	0
59025	( a ) real pleasure in its laid-back way	1
59026	start reading your scripts before signing that dotted line	0
59027	plays like a loosely-connected string of acting-workshop exercises	0
59028	pushiness and decibel	0
59029	rich and sudden	1
59030	most consumers of flo main and general to 's chicken barely give a thought to the folks who prepare and deliver it , so , hopefully , this film will attach a human face to all those little steaming cartons .	1
59031	of love and companionship	1
59032	its accumulated enjoyment	1
59033	lifetime milestones	1
59034	of pleasure for sensuality	1
59035	a film which presses familiar hertzog tropes into the service of a limpid and conventional historical fiction , when really what we demand of the director	0
59036	, smoky and inviting	1
59037	for excitement	1
59038	armed with a game supporting cast	1
59039	often-funny	1
59040	fails to entertain	0
59041	the film has a gentle , unforced intimacy that never becomes claustrophobic .	1
59042	be patient with the lovely hush !	1
59043	, nuanced	1
59044	remarkable yet shockingly little-known perspective	1
59045	debts	0
59046	the endlessly repetitive scenes	0
